"STATISTIC","Statistic Label","TLIST(M1)","Month","C03788V04538","County","UNIT","VALUE"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202408","2024 August","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Weeks","17"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202408","2024 August","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","Weeks","19"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202408","2024 August","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","Weeks","16"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202408","2024 August","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","Weeks","17.3"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202408","2024 August","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","Weeks","16.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202408","2024 August","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","Weeks","19"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202408","2024 August","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","Weeks","16"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202408","2024 August","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","Weeks","19"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","IE0","Ireland","Weeks","18.1"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1450-13a3-e055-000000000001","Co. Clare","Weeks","16"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1451-13a3-e055-000000000001","Co. Cork","Weeks","17.3"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1448-13a3-e055-000000000001","Co. Cavan","Weeks","18"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-143d-13a3-e055-000000000001","Co. Carlow","Weeks","23.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1452-13a3-e055-000000000001","Co. Donegal","Weeks","20"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","Weeks","18.8"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1453-13a3-e055-000000000001","Co. Galway","Weeks","17.2"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","Weeks","26"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","Weeks","17.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","Weeks","17"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1441-13a3-e055-000000000001","Co. Longford","Weeks","22"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1442-13a3-e055-000000000001","Co. Louth","Weeks","18"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Weeks","17.3"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","Weeks","19"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-143e-13a3-e055-000000000001","Co. Laois","Weeks","21"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1444-13a3-e055-000000000001","Co. Meath","Weeks","21"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Weeks","17"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Weeks","17.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Weeks","17"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","Weeks","19"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","Weeks","16"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","Weeks","16.8"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","Weeks","15"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","Weeks","21"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","Weeks","16"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202409","2024 September","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","Weeks","18"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","IE0","Ireland","Weeks","19.3"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1450-13a3-e055-000000000001","Co. Clare","Weeks","17"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1451-13a3-e055-000000000001","Co. Cork","Weeks","19"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1448-13a3-e055-000000000001","Co. Cavan","Weeks","14"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-143d-13a3-e055-000000000001","Co. Carlow","Weeks","23.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1452-13a3-e055-000000000001","Co. Donegal","Weeks","21.3"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","Weeks","20.6"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1453-13a3-e055-000000000001","Co. Galway","Weeks","18.8"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","Weeks","31"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","Weeks","18"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","Weeks","17.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1441-13a3-e055-000000000001","Co. Longford","Weeks","27"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1442-13a3-e055-000000000001","Co. Louth","Weeks","20"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Weeks","17.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","Weeks","19"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-143e-13a3-e055-000000000001","Co. Laois","Weeks","22"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1444-13a3-e055-000000000001","Co. Meath","Weeks","23"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Weeks","18"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Weeks","14.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Weeks","16.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","Weeks","20"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","Weeks","16"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","Weeks","17.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","Weeks","17"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","Weeks","22"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","Weeks","19.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202410","2024 October","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","Weeks","21"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","IE0","Ireland","Weeks","20.6"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1450-13a3-e055-000000000001","Co. Clare","Weeks","18.3"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1451-13a3-e055-000000000001","Co. Cork","Weeks","24.7"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1448-13a3-e055-000000000001","Co. Cavan","Weeks","16"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-143d-13a3-e055-000000000001","Co. Carlow","Weeks","20"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1452-13a3-e055-000000000001","Co. Donegal","Weeks","23.3"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","Weeks","22.4"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1453-13a3-e055-000000000001","Co. Galway","Weeks","20.4"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","Weeks","24"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","Weeks","22"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","Weeks","16.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1441-13a3-e055-000000000001","Co. Longford","Weeks","27"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1442-13a3-e055-000000000001","Co. Louth","Weeks","22"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Weeks","20"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","Weeks","17"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-143e-13a3-e055-000000000001","Co. Laois","Weeks","23"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1444-13a3-e055-000000000001","Co. Meath","Weeks","16"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Weeks","23"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Weeks","17"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Weeks","18"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","Weeks","22"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","Weeks","17"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","Weeks","17.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","Weeks","15"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","Weeks","24"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","Weeks","24"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202411","2024 November","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","Weeks","23.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","IE0","Ireland","Weeks","20.8"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1450-13a3-e055-000000000001","Co. Clare","Weeks","18.3"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1451-13a3-e055-000000000001","Co. Cork","Weeks","25"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1448-13a3-e055-000000000001","Co. Cavan","Weeks","17"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-143d-13a3-e055-000000000001","Co. Carlow","Weeks","19.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1452-13a3-e055-000000000001","Co. Donegal","Weeks","24"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","Weeks","22"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1453-13a3-e055-000000000001","Co. Galway","Weeks","21.2"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","Weeks","24"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","Weeks","22.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","Weeks","14.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1441-13a3-e055-000000000001","Co. Longford","Weeks","26"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1442-13a3-e055-000000000001","Co. Louth","Weeks","22"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Weeks","20.3"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","Weeks","20"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-143e-13a3-e055-000000000001","Co. Laois","Weeks","23"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1444-13a3-e055-000000000001","Co. Meath","Weeks","18"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Weeks","24"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Weeks","18"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Weeks","19"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","Weeks","24"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","Weeks","17"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","Weeks","17.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","Weeks","16.5"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","Weeks","24"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","Weeks","23"
"ROA37C01","Estimated Time to Car Test Invite at Month End","202412","2024 December","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","Weeks","23.5"
