STATISTIC,Statistic Label,TLIST(M1),Month,C03788V04538,COUNTYNAME,UNIT,WaitingTime
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,26.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,27.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,29.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,27.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,22.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,32.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,34.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,21.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,27.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,IE0,Ireland,Weeks,30.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,23.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,37.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,34.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,34.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,31.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,36.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,24.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,34.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,40.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,44.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,28.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,33.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,31.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,22.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,29.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,36.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,38.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,25.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202308,2023 August,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,29.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,IE0,Ireland,Weeks,28.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,30.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,31.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,34.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,33.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,38.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,25.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,36.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,41.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,29.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,20.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,29.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,32.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,18.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,21.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,34.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,19.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,30.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,42.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,24.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202309,2023 September,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,26.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,IE0,Ireland,Weeks,24.9
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,18.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,29.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,30.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,30.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,25.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,37.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,38.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,29.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,13.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,21.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,31.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,28.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202310,2023 October,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,23.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,IE0,Ireland,Weeks,24.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,16.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,29.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,29.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,31.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,23.6
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,38.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,35.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,28.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,22.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,30.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202311,2023 November,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,IE0,Ireland,Weeks,22.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,17.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,28.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,12.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,28.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,27.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,24.2
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,30.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,33.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,15.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,28.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,14.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,29.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,22.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,21.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202312,2023 December,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,IE0,Ireland,Weeks,19.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,20.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,10.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,20.2
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,27.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,27.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,15.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,14.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,12.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,27.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,19.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202401,2024 January,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,12.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,IE0,Ireland,Weeks,16.9
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,12.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,11.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,21.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,17.2
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,26.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,12.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,9.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,15.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202402,2024 February,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,9.0
